ID,LCLAS_NM,MLSFC_NM,POI_ID,POI_NM,BHF_NM,ASSTN_NM,CL_CD,CL_NM,PNU,CTPRVN_NM,SIGNGU_NM,LEGALDONG_NM,LI_NM,LNBR_NO,LEGALDONG_CD,ADSTRD_CD,RDNMADR_CD,RDNMADR_NM,BULD_NO,LC_LO,LC_LA,GID_CD,LAST_CHG_DE,ORIGIN_NM,FILE_NM,BASE_DE
KCSTRPO23N000002653,장소,문화시설,16750099,신일서점,,,90802,일반서점,4.51E+18,전라북도,익산시,남중동,,542-32,4514011300,4514059500,4.51E+11,동서로,245,126.9612454,35.95293983,다마514730,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001089,장소,문화시설,14208193,신정서적,,,90802,일반서점,4.62E+18,전라남도,순천시,연향동,,1343-3,4615011400,4615057000,4.62E+11,연향3로,27,127.5190726,34.95111318,라라017618,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005198,장소,문화시설,19499907,신중앙서적,,,90802,일반서점,4.14E+18,경기도,의왕시,오전동,,309-2,4143010500,4143053000,4.14E+11,등칙골4길,14,126.9743611,37.35311404,다사534283,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000837,장소,문화시설,14181862,신진사,,,90802,일반서점,4.81E+18,경상남도,창원시 성산구,대방동,,364-4,4812310500,4812354000,4.81E+11,가양로124번길,15,128.7075712,35.20804145,마라099909,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003832,장소,문화시설,19497838,신진서림,,,90802,일반서점,4.11E+18,경기도,성남시 중원구,상대원동,,513-15,4113310500,4113357000,4.11E+11,둔촌대로,474,127.1696304,37.4314833,다사707369,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001985,장소,문화시설,15359694,신진서점,,,90802,일반서점,2.65E+18,부산광역시,사상구,덕포동,,422-10,2653010300,2653060000,2.65E+11,사상로,289-4,128.9824879,35.17077217,마라350871,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001464,장소,문화시설,14755875,신천제일서점,부평점,,90802,일반서점,2.82E+18,인천광역시,부평구,부개동,,270-7,2823710700,2823765000,2.82E+11,경인로1046번길,10,126.7360018,37.48642908,다사324432,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000658,장소,문화시설,14172592,신천지서림,,,90802,일반서점,1.12E+18,서울특별시,성동구,성수동1가,,22-28,1120011400,1120065000,1.12E+11,성수일로,33,127.0492088,37.54365957,다사601494,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001056,장소,문화시설,14206439,신촌마을문고,,,90802,일반서점,2.72E+18,대구광역시,서구,평리동,,1217-3,2717010300,2717065000,2.72E+11,국채보상로,268,128.5603118,35.87116803,라마957643,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000564,장소,문화시설,14124148,신탄진기독교서점,,,90802,일반서점,4.72E+18,경상북도,영주시,영주동,,364-33,4721010100,4721055000,4.72E+11,번영로,163,128.6245031,36.8255177,마바002702,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002188,장소,문화시설,15624113,신하서점,마포지국,,90802,일반서점,1.14E+18,서울특별시,마포구,공덕동,,256-13,1144010200,1144056500,1.14E+11,만리재로,15,126.9527575,37.54457821,다사516496,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001243,장소,문화시설,14479646,신한기업,,,90802,일반서점,4.13E+18,경기도,안산시 단원구,고잔동,,703-3,4127310100,4127353500,4.13E+11,광덕4로,148,126.8287898,37.31477312,다사405241,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004550,장소,문화시설,19499042,신한도서,,,90802,일반서점,1.15E+18,서울특별시,구로구,고척동,,271-46,1153010600,1153073000,1.15E+11,경인로35길,103,126.8522062,37.50107436,다사427448,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000758,장소,문화시설,14181701,신한문구서적,,,90802,일반서점,4.51E+18,전라북도,군산시,조촌동,,565-7,4513013400,4513065000,4.51E+11,경기장로,149,126.7456329,35.97535638,다마319756,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000073,장소,문화시설,115079,신한서점,,,90802,일반서점,4.12E+18,경기도,평택시,비전동,,763-9,4122011800,4122063000,4.12E+11,중앙로,193,127.1044167,36.99154266,다바647881,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004380,장소,문화시설,19498852,신한전문서적,,,90802,일반서점,1.17E+18,서울특별시,서초구,양재동,,360-6,1165010200,1165065200,1.17E+11,강남대로2길,71,127.04555,37.46831317,다사598411,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003180,장소,문화시설,17850803,신협서점,,,90802,일반서점,2.82E+18,인천광역시,미추홀구,용현동,,172-19,2817710200,2817754000,2.82E+11,경인남길102번길,5,126.659103,37.45338602,다사256396,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003235,장소,문화시설,17983895,신화서적,,,90802,일반서점,1.16E+18,서울특별시,영등포구,신길동,,355-22,1156013200,1156065000,1.16E+11,도림로,301,126.902523,37.50455831,다사471452,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000962,장소,문화시설,14198595,신화서점,,,90802,일반서점,1.15E+18,서울특별시,구로구,고척동,,46-19,1153010600,1153072000,1.15E+11,경인로47다길,4,126.8640223,37.50342602,다사437450,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000854,장소,문화시설,14182457,신흥서점,,,90802,일반서점,2.64E+18,부산광역시,해운대구,좌동,,1407-2,2635010700,2635055400,2.64E+11,좌동순환로,173,129.1752898,35.17815897,마라525882,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004500,장소,문화시설,19498984,실레책방,,,90802,일반서점,1.14E+18,서울특별시,은평구,신사동,,336-25,1138010900,1138063200,1.14E+11,증산로,395-14,126.9130963,37.59184134,다사481548,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003955,장소,문화시설,19498041,심인문구서점,,,90802,일반서점,4.62E+18,전라남도,순천시,가곡동,,152-1,4615010900,4615055000,4.62E+11,중앙로,491-7,127.4889554,34.98816892,다라989659,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004786,장소,문화시설,19499314,쌈북,,,90802,일반서점,4.13E+18,경기도,고양시 일산서구,가좌동,,346-6,4128710600,4128761000,4.13E+11,송산로,390,126.7221687,37.68496654,다사314653,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003198,장소,문화시설,17888647,쌈북서점,,,90802,일반서점,4.11E+18,경기도,수원시 영통구,매탄동,,196-131,4111710100,4111752000,4.11E+11,동수원로514번길,Jan-58,127.0493119,37.27129961,다사600192,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003227,장소,문화시설,17965060,썬,,,90802,일반서점,4.83E+18,경상남도,김해시,삼계동,,1490-3,4825010700,4825055000,4.83E+11,해반천로144번길,4,128.8677272,35.2609154,마라244970,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002891,장소,문화시설,17380760,썬앤북스,광주태전센터,,90802,일반서점,4.16E+18,경기도,광주시,태전동,,252-1,4161011000,4161057000,4.16E+11,태봉로43번길,6,127.2300511,37.38902049,다사761322,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004452,장소,문화시설,19498932,쎄쎄니중국어,,,90802,일반서점,1.13E+18,서울특별시,성북구,안암동5가,,145-7,1129012500,1129060000,,,,127.0286008,37.58596259,다사583541,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005256,장소,문화시설,19499988,쎄임더스트,,,90802,일반서점,4.15E+18,경기도,파주시,와동동,,1365-3,4148012200,4148055000,4.15E+11,와석순환로,431,126.7532896,37.72368328,다사341696,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000704,장소,문화시설,14177991,쏘피아서점,,,90802,일반서점,4.31E+18,충청북도,충주시,주덕읍,신양리,236-4,4313025021,4313025000,4.31E+11,신덕로,1374,127.797173,36.97401966,라바264862,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004562,장소,문화시설,19499061,쓰리디피알에스,,,90802,일반서점,1.11E+18,서울특별시,종로구,종로6가,,253-6,1111016400,1111063000,1.11E+11,종로,258,127.0064806,37.57078923,다사564524,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003242,장소,문화시설,17994715,쓸모의발견,,,90802,일반서점,3.12E+18,울산광역시,북구,호계동,,250-2,3120010200,3120051000,3.12E+11,동대5길,47,129.3517693,35.6308268,마마676387,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004861,장소,문화시설,19499399,씨앗책방,,,90802,일반서점,4.51E+18,전라북도,익산시,신용동,,344-2,4514012000,4514065600,4.51E+11,익산대로,501,126.951609,35.97447387,다마505754,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004065,장소,문화시설,19498166,씨앤에스서점,,,90802,일반서점,2.65E+18,부산광역시,사상구,학장동,,280-1,2653010700,2653067000,2.65E+11,학감대로192번길,60,128.9928399,35.14816041,마라359846,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004141,장소,문화시설,19498254,씨어터북샵,,,90802,일반서점,2.92E+18,광주광역시,광산구,신창동,,878-9,2920011800,2920063000,2.92E+11,풍영정길,53,126.8404668,35.18178188,다라399875,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004150,장소,문화시설,19498264,씨엔드에스,,,90802,일반서점,2.92E+18,광주광역시,광산구,월계동,,896-10,2920011500,2920062600,2.92E+11,산월로41번길,22,126.8419019,35.2098471,다라401906,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000736,장소,문화시설,14181381,씽크빅문고,,,90802,일반서점,4.72E+18,경상북도,구미시,형곡동,,192-12,4719010900,4719058300,4.72E+11,형곡로,205,128.3382306,36.10761476,라마754903,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004099,장소,문화시설,19498207,아가페기독백화점,,,90802,일반서점,2.73E+18,대구광역시,수성구,신매동,,10월 08일,2726011800,2726067000,2.73E+11,달구벌대로,3296,128.7163928,35.83650103,마마098606,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002037,장소,문화시설,15425492,아가페복음서점,,,90802,일반서점,4.12E+18,경기도,부천시,고강동,,283-6,4119012100,4119080000,4.12E+11,고강로98번길,16,126.8150856,37.52970051,다사394480,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002402,장소,문화시설,15900142,아가페서적,,,90802,일반서점,2.72E+18,대구광역시,북구,대현동,,258-2,2723011000,2723064500,2.72E+11,대현로9길,59,128.6025849,35.88794269,라마995662,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003602,장소,문화시설,18998095,아기곰서점,,,90802,일반서점,4.15E+18,경기도,용인시 기흥구,동백동,,598-1,4146311500,4146357200,4.15E+11,동백중앙로,356,127.159634,37.28244503,다사698204,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002552,장소,문화시설,16317931,아난티남해이터널저니,,,90802,일반서점,1.14E+18,서울특별시,노원구,중계동,,364-17,1135010600,1135061900,1.14E+11,한글비석로,232,127.0769667,37.64841733,다사626610,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003084,장소,문화시설,17699375,아단문고,,,90802,일반서점,4.11E+18,경기도,수원시 장안구,이목동,,245-1,4111113100,4111156000,4.11E+11,장안로,420,126.9821778,37.31720501,다사541243,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003942,장소,문화시설,19498026,아동도서,,,90802,일반서점,4.72E+18,경상북도,영주시,창진동,,235-5,4721010800,4721063000,4.72E+11,창진로195번길,36,128.596896,36.84308046,라바977722,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004025,장소,문화시설,19498120,아동도서사고팔고,,,90802,일반서점,5.01E+18,제주특별자치도,제주시,연동,,272-33,5011013700,5011065000,5.01E+11,신대로12길,51,126.4910562,33.48853947,다다062000,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002018,장소,문화시설,15406612,아동도서전문점,,,90802,일반서점,1.14E+18,서울특별시,서대문구,홍제동,,330-57,1141011100,1141062000,1.14E+11,통일로,461,126.9430135,37.58940892,다사508545,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001013,장소,문화시설,14201834,아동도서책읽는아이,,,90802,일반서점,4.12E+18,경기도,평택시,이충동,,517-3,4122010900,4122051000,4.12E+11,송탄로,63,127.0561596,37.05082601,다바605947,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002284,장소,문화시설,15748519,아동도서총판,,,90802,일반서점,4.13E+18,경기도,구리시,수택동,,448-6,4131010500,4131058000,4.13E+11,이문안로,81,127.140498,37.59225999,다사682548,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000222,장소,문화시설,5972192,아동도서할인매장,,,90802,일반서점,4.42E+18,충청남도,보령시,웅천읍,대창리,463-22,4418025021,4418025000,4.42E+11,장터중앙길,124,126.5999361,36.23297022,다바191043,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001855,장소,문화시설,15192195,아동전집보고,중계점,,90802,일반서점,1.14E+18,서울특별시,노원구,중계동,,366-5,1135010600,1135061900,1.14E+11,중계로,206,127.0775447,37.65086059,다사627613,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001881,장소,문화시설,15225739,아동전집할인매장,,,90802,일반서점,2.72E+18,대구광역시,북구,복현동,,200-5,2723011200,2723067200,2.72E+11,동북로,219,128.6160511,35.89707882,마마007672,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004424,장소,문화시설,19498903,아라리오모던샵,,,90802,일반서점,1.15E+18,서울특별시,금천구,시흥동,,266-2703,1154510300,1154568000,1.15E+11,금하로,760,126.9140407,37.44992432,다사481391,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002160,장소,문화시설,15587084,아라서점,,,90802,일반서점,1.17E+18,서울특별시,강남구,도곡동,,527-3,1168011800,1168065600,1.17E+11,선릉로,225,127.0526496,37.49538428,다사604441,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002667,장소,문화시설,16769433,아람북,,,90802,일반서점,4.51E+18,전라북도,익산시,신동,,767-6,4514012100,4514065600,4.51E+11,인북로,377,126.9623714,35.96190712,다마515740,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004601,장소,문화시설,19499106,아람서점,쉬즈메디점,,90802,일반서점,4.11E+18,경기도,수원시 팔달구,인계동,,959-9,4111514100,4111573000,4.11E+11,경수대로,529,127.0286596,37.27325012,다사582194,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001969,장소,문화시설,15336113,아람출판사,,,90802,일반서점,4.62E+18,전라남도,순천시,조례동,,1832-4,4615013300,4615066500,4.62E+11,왕궁길,41,127.5321438,34.95461869,라라029621,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004952,장소,문화시설,19499511,아르카북스,청주점,,90802,일반서점,4.31E+18,충청북도,청주시 흥덕구,복대동,,288-124,4311311400,4311374100,4.31E+11,대농로,39,127.4264958,36.64217867,다바934493,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002249,장소,문화시설,15696185,아름다운가게동숭동헌책방,,,90802,일반서점,2.82E+18,인천광역시,부평구,산곡동,,180-390,2823710300,2823757000,2.82E+11,원적로,286,126.6979579,37.50453038,다사291453,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002174,장소,문화시설,15601606,아름다운가게이태원책방,,,90802,일반서점,2.73E+18,대구광역시,수성구,만촌동,,1325-10,2726010200,2726055000,2.73E+11,화랑로12길,25,128.6353779,35.87143797,마마024644,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002440,장소,문화시설,15957548,아름다운가게종로책방,,,90802,일반서점,4.51E+18,전라북도,전주시 덕진구,여의동2가,,682-3,4511313900,4511366500,4.51E+11,쪽구름2길,18,127.0763867,35.87440916,다마617642,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005154,장소,문화시설,19499839,아름다운책방,,,90802,일반서점,4.14E+18,경기도,시흥시,정왕동,,1861-6,4139013200,4139059300,4.14E+11,옥구상가2길,3,126.7244323,37.35367213,다사313285,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004407,장소,문화시설,19498882,아름답고푸른지구를위한교육연구소,,,90802,일반서점,1.13E+18,서울특별시,강북구,번동,,446-13,1130510200,1130559500,1.13E+11,도봉로,328,127.0252471,37.63715347,다사581598,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000003154,장소,문화시설,17797857,아름만화책방,,,90802,일반서점,2.63E+18,부산광역시,남구,대연동,,50-52,2629010600,2629053000,2.63E+11,용소로21번길,51,129.1036459,35.13573301,마라461834,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000000047,장소,문화시설,114688,아름서점,,,90802,일반서점,1.17E+18,서울특별시,서초구,서초동,,1684-1,1165010800,1165053100,1.17E+11,고무래로,Jul-90,127.0174695,37.49992234,다사573446,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004513,장소,문화시설,19499000,아리아,,,90802,일반서점,1.11E+18,서울특별시,중구,을지로6가,,17-48,1114014800,1114059000,1.11E+11,청계천로,274,127.0086259,37.56946816,다사566523,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000002287,장소,문화시설,15750064,아멘기독서점,,,90802,일반서점,2.63E+18,부산광역시,동래구,안락동,,460-10,2626010200,2626075000,2.63E+11,충렬대로,441,129.1067529,35.19634837,마라462901,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004283,장소,문화시설,19498430,아멘서적,,,90802,일반서점,4.14E+18,경기도,시흥시,정왕동,,1873-3,4139013200,4139059200,4.14E+11,옥구천동로,402,126.7302537,37.35679166,다사318289,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004068,장소,문화시설,19498169,아모르북스,,,90802,일반서점,2.65E+18,부산광역시,사상구,학장동,,272-9,2653010700,2653067000,2.65E+11,가야대로134번길,45,128.9870957,35.14759488,마라354846,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000004147,장소,문화시설,19498260,아모르에듀,,,90802,일반서점,3.01E+18,대전광역시,중구,용두동,,32-17,3014011200,3014065500,3.01E+11,계룡로,827-18,127.4085696,36.32691964,다바917143,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000001442,장소,문화시설,14733441,아모테,,,90802,일반서점,1.15E+18,서울특별시,강서구,내발산동,,681-17,1150010600,1150061100,1.15E+11,강서로47길,36,126.8341959,37.55295669,다사411506,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
KCSTRPO23N000005017,장소,문화시설,19499612,아몬드아뜰리에,,,90802,일반서점,4.72E+18,경상북도,구미시,원평동,,964-532,4719010100,4719053500,4.72E+11,산업로,04월 14일,128.3250455,36.13223559,라마742931,20240105,KT,KC_500_LLR_BOOK_STR_2023,20231220
